datetime,pid1.pv,pid1.mv,pid1.sv,pid1.kp,pid1.Ti,pid1.Td[bool]
2025-03-12 20:51:40,0.24999978230742187,11.073633707903719,0.25,120,2,0
2025-03-12 20:51:45,0.24999979607886283,11.07363327885763,0.25,120,2,0
2025-03-12 20:51:50,0.24999980940269004,11.073632823582223,0.25,120,2,0
2025-03-12 20:51:55,0.24999982226552042,11.073632346449454,0.25,120,2,0
2025-03-12 20:52:00,0.24999983465715564,11.073631851510294,0.25,120,2,0
2025-03-12 20:52:05,0.24999984657032442,11.073631342508094,0.25,120,2,0
2025-03-12 20:52:10,0.24999985800043695,11.07363082289197,0.25,120,2,0
2025-03-12 20:52:15,0.2499998689453512,11.073630295830153,0.25,120,2,0
2025-03-12 20:52:20,0.24999987940515117,11.073629764223249,0.25,120,2,0
2025-03-12 20:52:25,0.24999988938193654,11.073629230717383,0.25,120,2,0
2025-03-12 20:52:30,0.24999989887962407,11.073628697717137,0.25,120,2,0
2025-03-12 20:52:35,0.24999990790375978,11.07362816739829,0.25,120,2,0
2025-03-12 20:52:40,0.24999991646134237,11.073627641720327,0.25,120,2,0
2025-03-12 20:52:45,0.24999992456065698,11.073627122438632,0.25,120,2,0
2025-03-12 20:52:50,0.24999993221111938,11.073626611116428,0.25,120,2,0
2025-03-12 20:52:55,0.2499999394231301,11.073626109136361,0.25,120,2,0
2025-03-12 20:53:00,0.24999994620793817,11.073625617711762,0.25,120,2,0
2025-03-12 20:53:05,0.24999995257751428,11.073625137897544,0.25,120,2,0
2025-03-12 20:53:10,0.2499999585444328,11.073624670600726,0.25,120,2,0
2025-03-12 20:53:15,0.2499999641217623,11.07362421659061,0.25,120,2,0
2025-03-12 20:53:20,0.24999996932296462,11.073623776508546,0.25,120,2,0
2025-03-12 20:53:25,0.24999997416180142,11.07362335087732,0.25,120,2,0
2025-03-12 20:53:30,0.24999997865224874,11.07362294011015,0.25,120,2,0
2025-03-12 20:53:35,0.24999998280841834,11.073622544519287,0.25,120,2,0
2025-03-12 20:53:40,0.24999998664448608,11.073622164324242,0.25,120,2,0
2025-03-12 20:53:45,0.2499999901746267,11.073621799659609,0.25,120,2,0
2025-03-12 20:53:50,0.2499999934129549,11.073621450582495,0.25,120,2,0
2025-03-12 20:53:55,0.249999996373472,11.073621117079611,0.25,120,2,0
2025-03-12 20:54:00,0.2499999990700183,11.073620799073945,0.25,120,2,0
2025-03-12 20:54:05,0.2500000015162305,11.0736204964311,0.25,120,2,0
2025-03-12 20:54:10,0.2500000037255039,11.073620208965266,0.25,120,2,0
2025-03-12 20:54:15,0.25000000571095954,11.073619936444834,0.25,120,2,0
2025-03-12 20:54:20,0.25000000748541507,11.07361967859768,0.25,120,2,0
2025-03-12 20:54:25,0.25000000906136,11.073619435116129,0.25,120,2,0
2025-03-12 20:54:30,0.2500000104509345,11.07361920566158,0.25,120,2,0
2025-03-12 20:54:35,0.25000001166591174,11.07361898986884,0.25,120,2,0
2025-03-12 20:54:40,0.25000001271768324,11.07361878735016,0.25,120,2,0
2025-03-12 20:54:45,0.25000001361724755,11.073618597698959,0.25,120,2,0
2025-03-12 20:54:50,0.25000001437520114,11.073618420493322,0.25,120,2,0
2025-03-12 20:54:55,0.25000001500173236,11.07361825529918,0.25,120,2,0
2025-03-12 20:55:00,0.25000001550661727,11.073618101673288,0.25,120,2,0
2025-03-12 20:55:05,0.2500000158992178,11.073617959165919,0.25,120,2,0
2025-03-12 20:55:10,0.2500000161884816,11.07361782732337,0.25,120,2,0
2025-03-12 20:55:15,0.250000016382944,11.073617705690218,0.25,120,2,0
2025-03-12 20:55:20,0.250000016490731,11.073617593811393,0.25,120,2,0
2025-03-12 20:55:25,0.2500000165195642,11.073617491234021,0.25,120,2,0
2025-03-12 20:55:30,0.2500000164767666,11.073617397509134,0.25,120,2,0
2025-03-12 20:55:35,0.25000001636926966,11.073617312193152,0.25,120,2,0
2025-03-12 20:55:40,0.2500000162036212,11.073617234849237,0.25,120,2,0
2025-03-12 20:55:45,0.2500000159859945,11.07361716504848,0.25,120,2,0
2025-03-12 20:55:50,0.25000001572219743,11.073617102370939,0.25,120,2,0
2025-03-12 20:55:55,0.25000001541768324,11.073617046406543,0.25,120,2,0
2025-03-12 20:56:00,0.25000001507756076,11.073616996755876,0.25,120,2,0
2025-03-12 20:56:05,0.2500000147066057,11.073616953030848,0.25,120,2,0
2025-03-12 20:56:10,0.2500000143092723,11.073616914855219,0.25,120,2,0
2025-03-12 20:56:15,0.2500000138897049,11.073616881865084,0.25,120,2,0
2025-03-12 20:56:20,0.2500000134517497,11.073616853709206,0.25,120,2,0
2025-03-12 20:56:25,0.25000001299896724,11.0736168300493,0.25,120,2,0
2025-03-12 20:56:30,0.25000001253464416,11.073616810560205,0.25,120,2,0
2025-03-12 20:56:35,0.25000001206180533,11.07361679493003,0.25,120,2,0
2025-03-12 20:56:40,0.2500000115832261,11.073616782860181,0.25,120,2,0
2025-03-12 20:56:45,0.25000001110144404,11.073616774065364,0.25,120,2,0
2025-03-12 20:56:50,0.2500000106187709,11.073616768273515,0.25,120,2,0
2025-03-12 20:56:55,0.2500000101373042,11.073616765225694,0.25,120,2,0
2025-03-12 20:57:00,0.2500000096589387,11.073616764675924,0.25,120,2,0
